id_centralina;data_record;data_record_value;banda;idcell;t2m;geom;tp;sp;pbl00;pbl12;u10;v10;ndvi;dust;aod550;id;x;y;d_impianti;d_a1;d_a2;d_aero;i_surface;d_costa;q_dem;climate_zone;p_istat;cl_agri;cl_arbl;cl_crop;cl_dcds;cl_evgr;cl_hidv;cl_lwdv;cl_pstr;cl_shrb;av_buf_a1;av_buf_a23;av_buf_oth;pm10_diff;nh3_diff;co_punt;cod_reg
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-19;18.93;50;233751;8.14020919799805;POINT (1279816.259979737 4507443.919203629);0.0;1025.63732910156;324.864471435547;954.174133300781;-0.576334714889526;-2.93738722801208;0.461864709854126;0.0;0.057740293443203;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-20;28.21;51;233751;8.88773250579834;POINT (1279816.259979737 4507443.919203629);0.0;1020.24664306641;133.870330810547;1067.26147460938;1.34945130348206;-2.16160106658936;0.461864709854126;0.0;0.10759923607111;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-21;29.55;52;233751;10.7583904266357;POINT (1279816.259979737 4507443.919203629);1.52686965465546;1011.46746826172;41.245777130127;1280.74084472656;-0.800639092922211;5.49556541442871;0.400865614414215;0.0;0.116893202066422;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-22;18.68;53;233751;13.2329578399658;POINT (1279816.259979737 4507443.919203629);31.9259281158447;998.797607421875;1011.56774902344;1212.94580078125;-3.93049025535583;8.98052597045898;0.400865614414215;0.0;0.742775797843933;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-23;34.72;54;233751;12.5148239135742;POINT (1279816.259979737 4507443.919203629);3.05326223373413;999.921569824219;764.346069335938;826.710815429688;-1.96436429023743;3.66159868240356;0.400865614414215;1.0;1.2043753862381;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-24;29.43;55;233751;12.2687683105469;POINT (1279816.259979737 4507443.919203629);6.13178682327271;999.656433105469;109.873321533203;914.19580078125;-0.808723866939545;4.22355031967163;0.400865614414215;0.0;0.30165758728981;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-25;13.19;56;233751;11.3389892578125;POINT (1279816.259979737 4507443.919203629);12.8343381881714;999.208984375;880.807678222656;1008.58520507812;-0.870968759059906;3.86802387237549;0.400865614414215;0.0;0.159219086170197;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-26;12.13;57;233751;11.3320846557617;POINT (1279816.259979737 4507443.919203629);15.0804815292358;1008.71307373047;667.483947753906;1166.69946289062;-3.73766946792603;3.41016459465027;0.400865614414215;0.0;0.145512327551842;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-27;12.54;58;233751;11.4742965698242;POINT (1279816.259979737 4507443.919203629);11.9993028640747;1003.30682373047;768.276916503906;817.389343261719;-2.94416952133179;0.653984725475311;0.400865614414215;0.0;0.455741673707962;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-02-28;20.43;59;233751;11.1806297302246;POINT (1279816.259979737 4507443.919203629);3.91254568099976;1009.88195800781;429.571594238281;608.314514160156;2.12558889389038;-2.84090542793274;0.400865614414215;0.0;0.346339821815491;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-01;27.27;60;233751;11.0782661437988;POINT (1279816.259979737 4507443.919203629);0.0;1014.14770507812;141.630569458008;1002.64855957031;1.82396042346954;-1.15437960624695;0.510621428489685;0.0;0.232015982270241;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-02;23.12;61;233751;12.5871591567993;POINT (1279816.259979737 4507443.919203629);0.0;1014.1796875;47.2338600158691;1072.25122070312;1.74393570423126;2.64233255386353;0.510621428489685;0.0;0.131509453058243;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-03;23.61;62;233751;14.0026588439941;POINT (1279816.259979737 4507443.919203629);0.0;1015.70672607422;464.521789550781;944.34619140625;1.60305416584015;-1.55123627185822;0.510621428489685;0.0;0.0652394220232964;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-04;20.96;63;233751;13.3387384414673;POINT (1279816.259979737 4507443.919203629);2.08303761482239;1017.12945556641;23.1585712432861;830.149780273438;-0.66711437702179;2.93583989143372;0.510621428489685;0.0;0.106111206114292;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-05;16.97;64;233751;12.4257230758667;POINT (1279816.259979737 4507443.919203629);16.850191116333;1004.15557861328;812.947570800781;828.328857421875;0.134769201278687;5.92860651016235;0.510621428489685;0.0;0.155494391918182;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-06;15.22;65;233751;10.8461198806763;POINT (1279816.259979737 4507443.919203629);19.989107131958;1007.16735839844;435.523742675781;860.157043457031;-3.28084707260132;-1.20829594135284;0.510621428489685;0.0;0.231832027435303;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-07;11.97;66;233751;10.5223178863525;POINT (1279816.259979737 4507443.919203629);3.0850133895874;1011.61895751953;997.981262207031;735.304504394531;-2.29238533973694;-5.31621789932251;0.510621428489685;0.0;0.149742215871811;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-08;16.85;67;233751;11.1840486526489;POINT (1279816.259979737 4507443.919203629);0.0;1014.9306640625;443.957855224609;1129.04455566406;-1.22335624694824;-2.24901843070984;0.510621428489685;0.0;0.102270193397999;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-09;18.48;68;233751;11.3612546920776;POINT (1279816.259979737 4507443.919203629);0.0;1017.11999511719;49.4011497497559;1102.60986328125;-0.750706911087036;-2.74074578285217;0.510621428489685;0.0;0.183332189917564;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-10;18.52;69;233751;10.6324968338013;POINT (1279816.259979737 4507443.919203629);6.37846803665161;1017.48681640625;297.984649658203;737.153198242188;0.315812647342682;-1.38455033302307;0.510621428489685;0.0;0.263051360845566;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-11;25.27;70;233751;10.2171258926392;POINT (1279816.259979737 4507443.919203629);0.357822954654694;1014.61444091797;139.915267944336;1577.55261230469;1.82027661800385;-2.60109710693359;0.540511131286621;0.0;0.301713973283768;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-12;22.34;71;233751;9.86281776428223;POINT (1279816.259979737 4507443.919203629);4.68310165405273;1010.21331787109;88.3117752075195;1136.1181640625;0.301777601242065;-2.24209523200989;0.540511131286621;0.0;0.402831137180328;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-13;21.61;72;233751;10.4578151702881;POINT (1279816.259979737 4507443.919203629);0.0;1010.52850341797;235.955413818359;1366.18237304688;1.61476421356201;-4.43733358383179;0.540511131286621;0.0;0.173312157392502;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-14;27.02;73;233751;10.5102586746216;POINT (1279816.259979737 4507443.919203629);0.0;1015.97412109375;432.919464111328;1187.80212402344;1.52295207977295;-2.09167146682739;0.540511131286621;0.0;0.230784729123116;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-15;37.12;74;233751;11.4589586257935;POINT (1279816.259979737 4507443.919203629);0.0;1021.72961425781;18.426685333252;1052.35168457031;-1.3088653087616;1.86910009384155;0.540511131286621;0.0;0.290783733129501;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-16;31.87;75;233751;12.954553604126;POINT (1279816.259979737 4507443.919203629);0.0;1023.15881347656;203.986068725586;1016.30334472656;-2.05793714523315;3.6568603515625;0.540511131286621;1.0;0.37904891371727;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-17;37.93;76;233751;12.7759284973145;POINT (1279816.259979737 4507443.919203629);0.0;1020.28723144531;130.254364013672;1019.38311767578;-1.82691037654877;1.75193107128143;0.540511131286621;0.0;0.264260232448578;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-18;30.97;77;233751;12.1422624588013;POINT (1279816.259979737 4507443.919203629);2.06585812568665;1018.33032226562;98.4971694946289;1027.55651855469;0.265849322080612;-0.628435850143433;0.540511131286621;0.0;0.641596436500549;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-19;42.41;78;233751;11.594295501709;POINT (1279816.259979737 4507443.919203629);0.0;1016.49658203125;94.7084350585938;1561.90026855469;1.67503345012665;-2.09056758880615;0.540511131286621;0.0;0.363620579242706;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-20;21.04;79;233751;9.89756202697754;POINT (1279816.259979737 4507443.919203629);0.0;1018.5009765625;450.538940429688;1822.95031738281;-0.700485169887543;-4.71594142913818;0.540511131286621;0.0;0.118253208696842;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-21;24.3;80;233751;10.4475250244141;POINT (1279816.259979737 4507443.919203629);0.0;1017.96826171875;215.097015380859;1184.07287597656;-1.08191657066345;1.37331891059875;0.57516884803772;0.0;0.100371666252613;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-22;21.73;81;233751;12.1790113449097;POINT (1279816.259979737 4507443.919203629);5.7754225730896;1011.06127929688;552.446716308594;1076.56982421875;-4.00304460525513;6.19778442382812;0.57516884803772;1.0;0.666746258735657;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-23;16.52;82;233751;12.7038106918335;POINT (1279816.259979737 4507443.919203629);10.993763923645;1008.43627929688;697.167541503906;489.620086669922;-2.45642352104187;-1.45875799655914;0.57516884803772;1.0;0.29857337474823;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-24;32.56;83;233751;14.1811857223511;POINT (1279816.259979737 4507443.919203629);2.06390357017517;1010.58062744141;99.9769592285156;808.980773925781;-1.44445765018463;3.18934082984924;0.57516884803772;1.0;0.314469844102859;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-25;28.65;84;233751;15.1389751434326;POINT (1279816.259979737 4507443.919203629);13.712290763855;1003.42498779297;1052.93212890625;1238.30700683594;-5.11533737182617;8.15059757232666;0.57516884803772;1.0;0.426595568656921;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-26;39.8;85;233751;16.504337310791;POINT (1279816.259979737 4507443.919203629);6.83381843566895;1003.81652832031;861.739685058594;923.225036621094;-2.05671429634094;3.18931174278259;0.57516884803772;1.0;0.762444794178009;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-27;14.86;86;233751;13.5368709564209;POINT (1279816.259979737 4507443.919203629);17.5029888153076;998.217224121094;227.226531982422;440.511840820312;-1.99121522903442;-0.970257580280304;0.57516884803772;1.0;0.365638226270676;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-28;16.0;87;233751;13.4341955184937;POINT (1279816.259979737 4507443.919203629);4.8141655921936;1001.57366943359;241.198928833008;1295.80224609375;0.65124785900116;-5.92392873764038;0.57516884803772;0.0;0.109201796352863;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-29;18.8;88;233751;12.6979427337646;POINT (1279816.259979737 4507443.919203629);0.0;1006.76666259766;888.027587890625;1271.15356445312;2.0201427936554;-4.37392330169678;0.57516884803772;0.0;0.137331068515778;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-30;21.65;89;233751;13.0991687774658;POINT (1279816.259979737 4507443.919203629);0.0;1005.18145751953;78.1860733032227;756.698913574219;-0.26604762673378;3.22340106964111;0.57516884803772;0.0;0.180800572037697;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-03-31;25.68;90;233751;14.869776725769;POINT (1279816.259979737 4507443.919203629);0.0;1007.20788574219;56.0853004455566;940.656921386719;0.771392464637756;1.22819519042969;0.57516884803772;0.0;0.0796501412987709;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-01;24.34;91;233751;15.7653493881226;POINT (1279816.259979737 4507443.919203629);0.0;1005.78900146484;179.045913696289;1320.77465820312;1.17924153804779;-1.45955300331116;0.578574061393738;0.0;0.126160770654678;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-02;13.19;92;233751;13.5154466629028;POINT (1279816.259979737 4507443.919203629);0.0;1012.29754638672;623.011657714844;1081.91076660156;-0.240077883005142;-1.45343327522278;0.578574061393738;0.0;0.0556822530925274;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-03;19.7;93;233751;12.5679330825806;POINT (1279816.259979737 4507443.919203629);0.0;1010.24523925781;228.284164428711;962.796997070312;0.815313041210175;-3.36278200149536;0.578574061393738;0.0;0.142192021012306;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-04;13.72;94;233751;11.9815225601196;POINT (1279816.259979737 4507443.919203629);0.0;1010.43188476562;315.412048339844;1155.2333984375;-0.0750096142292023;0.8347327709198;0.578574061393738;0.0;0.631467342376709;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-05;20.76;95;233751;14.1380138397217;POINT (1279816.259979737 4507443.919203629);7.72932815551758;1001.40423583984;853.145690917969;1185.19689941406;1.57706880569458;4.55205488204956;0.578574061393738;0.0;0.125510826706886;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-06;11.93;96;233751;10.7867765426636;POINT (1279816.259979737 4507443.919203629);2.6196506023407;1004.84704589844;303.720031738281;1072.93151855469;3.20467805862427;-4.06094789505005;0.578574061393738;0.0;0.265214115381241;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-07;12.89;97;233751;9.6471471786499;POINT (1279816.259979737 4507443.919203629);1.65287566184998;1012.15899658203;998.230407714844;1833.55261230469;1.56306648254395;-5.91712188720703;0.578574061393738;0.0;0.189049437642097;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-08;18.19;98;233751;11.4343566894531;POINT (1279816.259979737 4507443.919203629);0.0;1015.48797607422;1035.96008300781;1874.03771972656;-0.351554721593857;-6.95465993881226;0.578574061393738;0.0;0.146945863962173;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
IT2044A_5_BETA_2012-01-01_00:00:00;2015-04-09;20.8;99;233751;12.7880840301514;POINT (1279816.259979737 4507443.919203629);0.0;1019.51458740234;918.71826171875;1922.80615234375;-0.0731550678610802;-6.22454833984375;0.578574061393738;0.0;0.151175796985626;233751;1279781.2531;4507182.93121;12024;97566;561;12876;79;10630;50;7;6323;0;0;0;0;0;74;26;0;0;0.0;4121.97705078125;15638.970703125;12.6350991167;1.38023942455;0.0;16
